[2024-05-21 13:47:56] [INFO]: =========== Stage-1: wild_connect_area.py ===========
[2024-05-21 13:47:57] [INFO]: ID=0624, Type=camid4_videoid1, View=seq0, Raw_Frame=151, Now_Frames=141, Drop_Frames=10, Drop_Ratio=0.07
[2024-05-21 13:54:56] [INFO]: ID=0745, Type=camid0_videoid1, View=seq0, Raw_Frame=38, Now_Frames=37, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 13:54:56] [INFO]: ID=0485, Type=camid13_videoid4, View=seq0, Raw_Frame=222, Now_Frames=218, Drop_Frames=4, Drop_Ratio=0.02
[2024-05-21 13:54:56] [INFO]: ID=0056, Type=camid19_videoid2, View=seq0, Raw_Frame=241, Now_Frames=237, Drop_Frames=4, Drop_Ratio=0.02
[2024-05-21 13:54:56] [INFO]: ID=0276, Type=camid32_videoid3, View=seq1, Raw_Frame=121, Now_Frames=118, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:54:56] [INFO]: ID=0847, Type=camid32_videoid3, View=seq0, Raw_Frame=80, Now_Frames=76, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 13:54:56] [INFO]: ID=0030, Type=camid23_videoid2, View=seq0, Raw_Frame=157, Now_Frames=144, Drop_Frames=13, Drop_Ratio=0.08
[2024-05-21 13:54:57] [INFO]: ID=0738, Type=camid16_videoid3, View=seq0, Raw_Frame=44, Now_Frames=43, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:54:57] [INFO]: ID=0331, Type=camid0_videoid1, View=seq0, Raw_Frame=55, Now_Frames=54, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:54:57] [INFO]: ID=0344, Type=camid33_videoid4, View=seq0, Raw_Frame=49, Now_Frames=48, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:54:57] [INFO]: ID=0587, Type=camid4_videoid4, View=seq0, Raw_Frame=148, Now_Frames=142, Drop_Frames=6, Drop_Ratio=0.04
[2024-05-21 13:54:57] [INFO]: ID=0883, Type=camid31_videoid2, View=seq0, Raw_Frame=254, Now_Frames=244, Drop_Frames=10, Drop_Ratio=0.04
[2024-05-21 13:54:57] [INFO]: ID=0787, Type=camid19_videoid2, View=seq0, Raw_Frame=77, Now_Frames=73, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 13:54:59] [INFO]: ID=1043, Type=camid24_videoid3, View=seq0, Raw_Frame=27, Now_Frames=25, Drop_Frames=2, Drop_Ratio=0.07
[2024-05-21 13:54:59] [INFO]: ID=1063, Type=camid16_videoid3, View=seq0, Raw_Frame=52, Now_Frames=45, Drop_Frames=7, Drop_Ratio=0.13
[2024-05-21 13:54:59] [INFO]: ID=0631, Type=camid12_videoid4, View=seq0, Raw_Frame=102, Now_Frames=98, Drop_Frames=4, Drop_Ratio=0.04
[2024-05-21 13:55:00] [INFO]: ID=0264, Type=camid28_videoid3, View=seq0, Raw_Frame=325, Now_Frames=322, Drop_Frames=3, Drop_Ratio=0.01ID=0213, Type=camid32_videoid3, View=seq0, Raw_Frame=25, Now_Frames=21, Drop_Frames=4, Drop_Ratio=0.16
[2024-05-21 13:55:00] [INFO]: 
[2024-05-21 13:55:00] [INFO]: ID=0655, Type=camid7_videoid4, View=seq0, Raw_Frame=251, Now_Frames=241, Drop_Frames=10, Drop_Ratio=0.04
[2024-05-21 13:55:00] [INFO]: ID=0579, Type=camid24_videoid3, View=seq0, Raw_Frame=197, Now_Frames=196, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:00] [INFO]: ID=0245, Type=camid33_videoid2, View=seq0, Raw_Frame=77, Now_Frames=73, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 13:55:00] [INFO]: ID=0847, Type=camid32_videoid3, View=seq1, Raw_Frame=58, Now_Frames=53, Drop_Frames=5, Drop_Ratio=0.09
[2024-05-21 13:55:00] [INFO]: ID=0193, Type=camid34_videoid2, View=seq0, Raw_Frame=387, Now_Frames=386, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:01] [INFO]: ID=0245, Type=camid33_videoid3, View=seq0, Raw_Frame=60, Now_Frames=57, Drop_Frames=3, Drop_Ratio=0.05ID=0561, Type=camid19_videoid1, View=seq0, Raw_Frame=309, Now_Frames=306, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 13:55:01] [INFO]: 
[2024-05-21 13:55:01] [INFO]: ID=0430, Type=camid9_videoid3, View=seq0, Raw_Frame=494, Now_Frames=485, Drop_Frames=9, Drop_Ratio=0.02
[2024-05-21 13:55:01] [INFO]: ID=0745, Type=camid16_videoid2, View=seq1, Raw_Frame=48, Now_Frames=45, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 13:55:01] [INFO]: ID=0994, Type=camid28_videoid2, View=seq1, Raw_Frame=298, Now_Frames=297, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:01] [INFO]: ID=0176, Type=camid16_videoid2, View=seq0, Raw_Frame=48, Now_Frames=47, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:02] [INFO]: ID=0083, Type=camid24_videoid1, View=seq0, Raw_Frame=366, Now_Frames=365, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:02] [INFO]: ID=0161, Type=camid0_videoid3, View=seq0, Raw_Frame=58, Now_Frames=56, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 13:55:02] [INFO]: ID=0068, Type=camid34_videoid2, View=seq0, Raw_Frame=312, Now_Frames=311, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:02] [INFO]: ID=0459, Type=camid3_videoid3, View=seq0, Raw_Frame=53, Now_Frames=50, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 13:55:03] [INFO]: ID=0930, Type=camid34_videoid2, View=seq0, Raw_Frame=98, Now_Frames=97, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:03] [INFO]: ID=0616, Type=camid31_videoid2, View=seq1, Raw_Frame=193, Now_Frames=191, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:03] [INFO]: ID=0631, Type=camid27_videoid7, View=seq0, Raw_Frame=54, Now_Frames=52, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 13:55:03] [INFO]: ID=1043, Type=camid24_videoid3, View=seq1, Raw_Frame=48, Now_Frames=47, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:04] [INFO]: ID=0246, Type=camid32_videoid2, View=seq0, Raw_Frame=52, Now_Frames=50, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 13:55:04] [INFO]: ID=0765, Type=camid8_videoid3, View=seq0, Raw_Frame=34, Now_Frames=33, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 13:55:05] [INFO]: ID=0847, Type=camid4_videoid3, View=seq0, Raw_Frame=53, Now_Frames=51, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 13:55:05] [INFO]: ID=0540, Type=camid9_videoid3, View=seq0, Raw_Frame=115, Now_Frames=113, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 13:55:05] [INFO]: ID=0213, Type=camid33_videoid3, View=seq0, Raw_Frame=87, Now_Frames=85, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 13:55:05] [INFO]: ID=0097, Type=camid19_videoid1, View=seq0, Raw_Frame=115, Now_Frames=98, Drop_Frames=17, Drop_Ratio=0.15
[2024-05-21 13:55:05] [INFO]: ID=0148, Type=camid32_videoid3, View=seq0, Raw_Frame=167, Now_Frames=166, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:06] [INFO]: ID=0766, Type=camid13_videoid3, View=seq0, Raw_Frame=29, Now_Frames=27, Drop_Frames=2, Drop_Ratio=0.07
[2024-05-21 13:55:06] [INFO]: ID=0020, Type=camid22_videoid3, View=seq0, Raw_Frame=288, Now_Frames=287, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:07] [INFO]: ID=0640, Type=camid14_videoid2, View=seq0, Raw_Frame=339, Now_Frames=338, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:07] [INFO]: ID=0315, Type=camid24_videoid1, View=seq0, Raw_Frame=500, Now_Frames=496, Drop_Frames=4, Drop_Ratio=0.01
[2024-05-21 13:55:07] [INFO]: ID=0655, Type=camid8_videoid3, View=seq0, Raw_Frame=137, Now_Frames=132, Drop_Frames=5, Drop_Ratio=0.04
[2024-05-21 13:55:07] [INFO]: ID=0121, Type=camid30_videoid3, View=seq0, Raw_Frame=98, Now_Frames=95, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 13:55:07] [INFO]: ID=0140, Type=camid30_videoid2, View=seq2, Raw_Frame=485, Now_Frames=482, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 13:55:07] [INFO]: ID=0264, Type=camid28_videoid3, View=seq1, Raw_Frame=92, Now_Frames=88, Drop_Frames=4, Drop_Ratio=0.04
[2024-05-21 13:55:07] [INFO]: ID=0176, Type=camid16_videoid3, View=seq0, Raw_Frame=80, Now_Frames=79, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:08] [INFO]: ID=1108, Type=camid16_videoid1, View=seq0, Raw_Frame=126, Now_Frames=123, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:55:08] [INFO]: ID=0302, Type=camid11_videoid1, View=seq1, Raw_Frame=73, Now_Frames=70, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 13:55:08] [INFO]: ID=0869, Type=camid16_videoid2, View=seq0, Raw_Frame=152, Now_Frames=149, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:55:08] [INFO]: ID=0526, Type=camid28_videoid3, View=seq0, Raw_Frame=106, Now_Frames=101, Drop_Frames=5, Drop_Ratio=0.05
[2024-05-21 13:55:08] [INFO]: ID=1023, Type=camid9_videoid2, View=seq6, Raw_Frame=382, Now_Frames=381, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:09] [INFO]: ID=0500, Type=camid23_videoid1, View=seq1, Raw_Frame=324, Now_Frames=322, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:09] [INFO]: ID=0213, Type=camid35_videoid3, View=seq0, Raw_Frame=43, Now_Frames=40, Drop_Frames=3, Drop_Ratio=0.07
[2024-05-21 13:55:09] [INFO]: ID=1063, Type=camid1_videoid2, View=seq0, Raw_Frame=184, Now_Frames=177, Drop_Frames=7, Drop_Ratio=0.04
[2024-05-21 13:55:09] [INFO]: ID=1071, Type=camid24_videoid2, View=seq0, Raw_Frame=167, Now_Frames=161, Drop_Frames=6, Drop_Ratio=0.04
[2024-05-21 13:55:09] [INFO]: ID=0485, Type=camid16_videoid2, View=seq0, Raw_Frame=164, Now_Frames=157, Drop_Frames=7, Drop_Ratio=0.04
[2024-05-21 13:55:10] [INFO]: ID=0817, Type=camid1_videoid3, View=seq0, Raw_Frame=42, Now_Frames=41, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:10] [INFO]: ID=0485, Type=camid19_videoid1, View=seq0, Raw_Frame=46, Now_Frames=45, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:11] [INFO]: ID=1131, Type=camid16_videoid2, View=seq0, Raw_Frame=37, Now_Frames=35, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 13:55:11] [INFO]: ID=0056, Type=camid28_videoid2, View=seq0, Raw_Frame=218, Now_Frames=215, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 13:55:11] [INFO]: ID=0526, Type=camid32_videoid3, View=seq0, Raw_Frame=54, Now_Frames=53, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:11] [INFO]: ID=0801, Type=camid31_videoid2, View=seq0, Raw_Frame=140, Now_Frames=137, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:55:12] [INFO]: ID=0500, Type=camid24_videoid1, View=seq0, Raw_Frame=46, Now_Frames=44, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 13:55:12] [INFO]: ID=0382, Type=camid25_videoid2, View=seq0, Raw_Frame=49, Now_Frames=48, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:12] [INFO]: ID=0526, Type=camid32_videoid4, View=seq0, Raw_Frame=51, Now_Frames=41, Drop_Frames=10, Drop_Ratio=0.20
[2024-05-21 13:55:12] [INFO]: ID=0264, Type=camid32_videoid3, View=seq0, Raw_Frame=73, Now_Frames=69, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 13:55:13] [INFO]: ID=0738, Type=camid19_videoid2, View=seq0, Raw_Frame=228, Now_Frames=226, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:13] [INFO]: ID=1044, Type=camid0_videoid2, View=seq0, Raw_Frame=42, Now_Frames=41, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:13] [INFO]: ID=0056, Type=camid32_videoid1, View=seq0, Raw_Frame=41, Now_Frames=39, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 13:55:14] [INFO]: ID=0354, Type=camid23_videoid2, View=seq0, Raw_Frame=200, Now_Frames=197, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:55:14] [INFO]: ID=0485, Type=camid19_videoid1, View=seq1, Raw_Frame=83, Now_Frames=80, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 13:55:14] [INFO]: ID=0315, Type=camid28_videoid1, View=seq0, Raw_Frame=93, Now_Frames=86, Drop_Frames=7, Drop_Ratio=0.08
[2024-05-21 13:55:14] [INFO]: ID=1023, Type=camid9_videoid2, View=seq7, Raw_Frame=155, Now_Frames=154, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:14] [INFO]: ID=0600, Type=camid8_videoid1, View=seq0, Raw_Frame=328, Now_Frames=291, Drop_Frames=37, Drop_Ratio=0.11
[2024-05-21 13:55:15] [INFO]: ID=0214, Type=camid0_videoid2, View=seq0, Raw_Frame=59, Now_Frames=55, Drop_Frames=4, Drop_Ratio=0.07
[2024-05-21 13:55:15] [INFO]: ID=0829, Type=camid17_videoid3, View=seq1, Raw_Frame=187, Now_Frames=185, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:15] [INFO]: ID=0056, Type=camid32_videoid2, View=seq0, Raw_Frame=39, Now_Frames=36, Drop_Frames=3, Drop_Ratio=0.08
[2024-05-21 13:55:16] [INFO]: ID=0511, Type=camid3_videoid1, View=seq0, Raw_Frame=101, Now_Frames=98, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 13:55:16] [INFO]: ID=0003, Type=camid7_videoid2, View=seq1, Raw_Frame=463, Now_Frames=462, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:16] [INFO]: ID=0547, Type=camid34_videoid4, View=seq1, Raw_Frame=63, Now_Frames=61, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 13:55:17] [INFO]: ID=0332, Type=camid0_videoid1, View=seq0, Raw_Frame=81, Now_Frames=77, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 13:55:17] [INFO]: ID=1063, Type=camid23_videoid3, View=seq0, Raw_Frame=205, Now_Frames=203, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:17] [INFO]: ID=0869, Type=camid17_videoid3, View=seq0, Raw_Frame=89, Now_Frames=88, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:17] [INFO]: ID=0829, Type=camid1_videoid2, View=seq0, Raw_Frame=31, Now_Frames=30, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 13:55:17] [INFO]: ID=0030, Type=camid26_videoid1, View=seq0, Raw_Frame=176, Now_Frames=173, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:55:17] [INFO]: ID=0616, Type=camid31_videoid3, View=seq0, Raw_Frame=236, Now_Frames=212, Drop_Frames=24, Drop_Ratio=0.10
[2024-05-21 13:55:17] [INFO]: ID=0048, Type=camid11_videoid2, View=seq0, Raw_Frame=342, Now_Frames=317, Drop_Frames=25, Drop_Ratio=0.07
[2024-05-21 13:55:18] [INFO]: ID=0721, Type=camid26_videoid1, View=seq0, Raw_Frame=96, Now_Frames=93, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 13:55:18] [INFO]: ID=0383, Type=camid0_videoid2, View=seq0, Raw_Frame=68, Now_Frames=63, Drop_Frames=5, Drop_Ratio=0.07
[2024-05-21 13:55:18] [INFO]: ID=0470, Type=camid23_videoid3, View=seq2, Raw_Frame=250, Now_Frames=248, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:19] [INFO]: ID=0030, Type=camid26_videoid2, View=seq0, Raw_Frame=101, Now_Frames=96, Drop_Frames=5, Drop_Ratio=0.05
[2024-05-21 13:55:19] [INFO]: ID=0056, Type=camid32_videoid4, View=seq0, Raw_Frame=36, Now_Frames=33, Drop_Frames=3, Drop_Ratio=0.08
[2024-05-21 13:55:19] [INFO]: ID=0148, Type=camid32_videoid3, View=seq1, Raw_Frame=206, Now_Frames=201, Drop_Frames=5, Drop_Ratio=0.02
[2024-05-21 13:55:19] [INFO]: ID=0776, Type=camid16_videoid3, View=seq0, Raw_Frame=245, Now_Frames=243, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:20] [INFO]: ID=1033, Type=camid10_videoid2, View=seq0, Raw_Frame=375, Now_Frames=373, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:20] [INFO]: ID=0020, Type=camid23_videoid3, View=seq1, Raw_Frame=40, Now_Frames=39, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 13:55:20] [INFO]: ID=0446, Type=camid21_videoid3, View=seq0, Raw_Frame=129, Now_Frames=117, Drop_Frames=12, Drop_Ratio=0.09
[2024-05-21 13:55:20] [INFO]: ID=0738, Type=camid1_videoid2, View=seq0, Raw_Frame=184, Now_Frames=183, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:21] [INFO]: ID=0315, Type=camid3_videoid1, View=seq0, Raw_Frame=37, Now_Frames=32, Drop_Frames=5, Drop_Ratio=0.14
[2024-05-21 13:55:21] [INFO]: ID=0194, Type=camid0_videoid2, View=seq0, Raw_Frame=31, Now_Frames=26, Drop_Frames=5, Drop_Ratio=0.16
[2024-05-21 13:55:21] [INFO]: ID=0777, Type=camid13_videoid7, View=seq0, Raw_Frame=45, Now_Frames=44, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:22] [INFO]: ID=0655, Type=camid8_videoid3, View=seq1, Raw_Frame=269, Now_Frames=268, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:22] [INFO]: ID=0030, Type=camid28_videoid2, View=seq0, Raw_Frame=157, Now_Frames=153, Drop_Frames=4, Drop_Ratio=0.03
[2024-05-21 13:55:22] [INFO]: ID=0068, Type=camid35_videoid2, View=seq0, Raw_Frame=186, Now_Frames=184, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:22] [INFO]: ID=0526, Type=camid34_videoid3, View=seq0, Raw_Frame=54, Now_Frames=42, Drop_Frames=12, Drop_Ratio=0.22
[2024-05-21 13:55:22] [INFO]: ID=0332, Type=camid3_videoid1, View=seq0, Raw_Frame=107, Now_Frames=106, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:23] [INFO]: ID=0288, Type=camid20_videoid3, View=seq0, Raw_Frame=172, Now_Frames=169, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 13:55:23] [INFO]: ID=0109, Type=camid23_videoid1, View=seq0, Raw_Frame=203, Now_Frames=200, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 13:55:23] [INFO]: ID=0931, Type=camid31_videoid2, View=seq0, Raw_Frame=295, Now_Frames=291, Drop_Frames=4, Drop_Ratio=0.01
[2024-05-21 13:55:23] [INFO]: ID=0264, Type=camid34_videoid3, View=seq0, Raw_Frame=110, Now_Frames=107, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 13:55:24] [INFO]: ID=0579, Type=camid7_videoid3, View=seq0, Raw_Frame=57, Now_Frames=56, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:25] [INFO]: ID=0547, Type=camid38_videoid3, View=seq2, Raw_Frame=28, Now_Frames=24, Drop_Frames=4, Drop_Ratio=0.14
[2024-05-21 13:55:25] [INFO]: ID=0540, Type=camid9_videoid3, View=seq1, Raw_Frame=284, Now_Frames=282, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:25] [INFO]: ID=0231, Type=camid31_videoid1, View=seq0, Raw_Frame=256, Now_Frames=255, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:25] [INFO]: ID=0367, Type=camid3_videoid3, View=seq0, Raw_Frame=70, Now_Frames=69, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:25] [INFO]: ID=0666, Type=camid33_videoid2, View=seq1, Raw_Frame=422, Now_Frames=415, Drop_Frames=7, Drop_Ratio=0.02
[2024-05-21 13:55:26] [INFO]: ID=0547, Type=camid38_videoid3, View=seq3, Raw_Frame=48, Now_Frames=45, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 13:55:26] [INFO]: ID=1108, Type=camid1_videoid1, View=seq1, Raw_Frame=33, Now_Frames=32, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 13:55:26] [INFO]: ID=0547, Type=camid38_videoid4, View=seq0, Raw_Frame=40, Now_Frames=29, Drop_Frames=11, Drop_Ratio=0.28
[2024-05-21 13:55:27] [INFO]: ID=0142, Type=camid17_videoid2, View=seq0, Raw_Frame=274, Now_Frames=272, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:27] [INFO]: ID=0470, Type=camid23_videoid3, View=seq3, Raw_Frame=92, Now_Frames=91, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:27] [INFO]: ID=0276, Type=camid34_videoid3, View=seq1, Raw_Frame=246, Now_Frames=245, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:27] [INFO]: ID=0985, Type=camid3_videoid1, View=seq0, Raw_Frame=86, Now_Frames=85, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:27] [INFO]: ID=0302, Type=camid11_videoid2, View=seq0, Raw_Frame=195, Now_Frames=194, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:28] [INFO]: ID=0847, Type=camid7_videoid3, View=seq0, Raw_Frame=135, Now_Frames=133, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:30] [INFO]: ID=0869, Type=camid19_videoid1, View=seq0, Raw_Frame=70, Now_Frames=68, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 13:55:30] [INFO]: ID=0333, Type=camid16_videoid1, View=seq0, Raw_Frame=55, Now_Frames=52, Drop_Frames=3, Drop_Ratio=0.05
[2024-05-21 13:55:30] [INFO]: ID=0148, Type=camid32_videoid3, View=seq3, Raw_Frame=54, Now_Frames=47, Drop_Frames=7, Drop_Ratio=0.13
[2024-05-21 13:55:30] [INFO]: ID=1118, Type=camid2_videoid3, View=seq0, Raw_Frame=64, Now_Frames=63, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:30] [INFO]: ID=0097, Type=camid31_videoid1, View=seq0, Raw_Frame=385, Now_Frames=381, Drop_Frames=4, Drop_Ratio=0.01
[2024-05-21 13:55:31] [INFO]: ID=1044, Type=camid0_videoid3, View=seq1, Raw_Frame=117, Now_Frames=116, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:31] [INFO]: ID=0500, Type=camid28_videoid1, View=seq0, Raw_Frame=105, Now_Frames=94, Drop_Frames=11, Drop_Ratio=0.10
[2024-05-21 13:55:31] [INFO]: ID=0288, Type=camid3_videoid3, View=seq0, Raw_Frame=56, Now_Frames=54, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 13:55:32] [INFO]: ID=0315, Type=camid3_videoid1, View=seq1, Raw_Frame=94, Now_Frames=85, Drop_Frames=9, Drop_Ratio=0.10
[2024-05-21 13:55:32] [INFO]: ID=0777, Type=camid13_videoid7, View=seq1, Raw_Frame=156, Now_Frames=155, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:33] [INFO]: ID=1119, Type=camid1_videoid2, View=seq0, Raw_Frame=25, Now_Frames=24, Drop_Frames=1, Drop_Ratio=0.04
[2024-05-21 13:55:33] [INFO]: ID=0057, Type=camid3_videoid2, View=seq0, Raw_Frame=45, Now_Frames=44, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:33] [INFO]: ID=0405, Type=camid16_videoid2, View=seq1, Raw_Frame=100, Now_Frames=98, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 13:55:33] [INFO]: ID=1063, Type=camid23_videoid3, View=seq1, Raw_Frame=354, Now_Frames=351, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 13:55:33] [INFO]: ID=0345, Type=camid11_videoid1, View=seq0, Raw_Frame=95, Now_Frames=94, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 13:55:34] [INFO]: ID=0068, Type=camid3_videoid2, View=seq0, Raw_Frame=57, Now_Frames=55, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 13:55:34] [INFO]: ID=0431, Type=camid11_videoid2, View=seq1, Raw_Frame=267, Now_Frames=265, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 13:55:34] [INFO]: ID=0030, Type=camid28_videoid2, View=seq1, Raw_Frame=305, Now_Frames=292, Drop_Frames=13, Drop_Ratio=0.04
[2024-05-21 13:55:34] [INFO]: ID=0601, Type=camid19_videoid2, View=seq0, Raw_Frame=28, Now_Frames=27, Drop_Frames=1, Drop_Ratio=0.04
[2024-05-21 13:55:34] [INFO]: ID=0446, Type=camid24_videoid3, View=seq0, Raw_Frame=170, Now_Frames=157, Drop_Frames=13, Drop_Ratio=0.08
[2024-05-21 13:55:35] [INFO]: ID=0289, Type=camid0_videoid3, View=seq0, Raw_Frame=96, Now_Frames=94, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 13:55:35] [INFO]: ID=0561, Type=camid26_videoid2, View=seq1, Raw_Frame=441, Now_Frames=435, Drop_Frames=6, Drop_Ratio=0.01
[2024-05-21 13:55:35] [INFO]: ID=0176, Type=camid1_videoid2, View=seq0, Raw_Frame=294, Now_Frames=290, Drop_Frames=4, Drop_Ratio=0.01
[2024-05-21 13:55:35] [INFO]: ID=0931, Type=camid32_videoid2, View=seq0, Raw_Frame=180, Now_Frames=175, Drop_Frames=5, Drop_Ratio=0.03
[2024-05-21 13:55:36] [INFO]: ID=0694, Type=camid11_videoid3, View=seq0, Raw_Frame=497, Now_Frames=496, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:36] [INFO]: ID=0788, Type=camid31_videoid2, View=seq1, Raw_Frame=101, Now_Frames=96, Drop_Frames=5, Drop_Ratio=0.05
[2024-05-21 13:55:37] [INFO]: ID=0446, Type=camid26_videoid3, View=seq0, Raw_Frame=41, Now_Frames=40, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 13:55:37] [INFO]: ID=0707, Type=camid17_videoid3, View=seq4, Raw_Frame=212, Now_Frames=206, Drop_Frames=6, Drop_Ratio=0.03
[2024-05-21 13:55:37] [INFO]: ID=0214, Type=camid16_videoid2, View=seq0, Raw_Frame=265, Now_Frames=264, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 13:55:37] [INFO]: ID=0333, Type=camid19_videoid1, View=seq0, Raw_Frame=152, Now_Frames=150, Drop_Frames=2, Drop_Ratio=0.01
