[2024-05-21 15:33:19] [INFO]: =========== Stage-1: wild_connect_area.py ===========
[2024-05-21 15:33:19] [INFO]: qlf_index=[], qlf_ratio=[]
[2024-05-21 15:33:23] [INFO]: ID=020, Type=bg-01, View=000, Raw_Frame=84, Now_Frames=81, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:07] [INFO]: ID=014, Type=nm-01, View=108, Raw_Frame=58, Now_Frames=56, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:07] [INFO]: ID=067, Type=nm-02, View=054, Raw_Frame=105, Now_Frames=103, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:07] [INFO]: ID=021, Type=nm-02, View=018, Raw_Frame=105, Now_Frames=104, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:08] [INFO]: ID=080, Type=nm-02, View=018, Raw_Frame=100, Now_Frames=99, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:08] [INFO]: ID=065, Type=nm-01, View=036, Raw_Frame=157, Now_Frames=100, Drop_Frames=57, Drop_Ratio=0.36
[2024-05-21 15:38:08] [INFO]: ID=022, Type=nm-01, View=108, Raw_Frame=60, Now_Frames=57, Drop_Frames=3, Drop_Ratio=0.05
[2024-05-21 15:38:08] [INFO]: ID=033, Type=nm-01, View=036, Raw_Frame=114, Now_Frames=91, Drop_Frames=23, Drop_Ratio=0.20
[2024-05-21 15:38:08] [INFO]: ID=054, Type=nm-01, View=180, Raw_Frame=78, Now_Frames=64, Drop_Frames=14, Drop_Ratio=0.18
[2024-05-21 15:38:08] [INFO]: ID=066, Type=nm-02, View=054, Raw_Frame=92, Now_Frames=91, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:08] [INFO]: ID=061, Type=nm-02, View=090, Raw_Frame=56, Now_Frames=48, Drop_Frames=8, Drop_Ratio=0.14
[2024-05-21 15:38:09] [INFO]: ID=045, Type=nm-01, View=072, Raw_Frame=74, Now_Frames=70, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 15:38:09] [INFO]: ID=005, Type=nm-04, View=180, Raw_Frame=65, Now_Frames=64, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:09] [INFO]: qlf_index=[], qlf_ratio=[]
[2024-05-21 15:38:09] [INFO]: ID=058, Type=nm-02, View=126, Raw_Frame=72, Now_Frames=69, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:10] [INFO]: ID=055, Type=nm-02, View=018, Raw_Frame=97, Now_Frames=87, Drop_Frames=10, Drop_Ratio=0.10
[2024-05-21 15:38:10] [INFO]: ID=020, Type=nm-02, View=000, Raw_Frame=102, Now_Frames=90, Drop_Frames=12, Drop_Ratio=0.12
[2024-05-21 15:38:10] [INFO]: ID=053, Type=nm-02, View=144, Raw_Frame=106, Now_Frames=80, Drop_Frames=26, Drop_Ratio=0.25
[2024-05-21 15:38:10] [INFO]: ID=036, Type=nm-01, View=180, Raw_Frame=72, Now_Frames=64, Drop_Frames=8, Drop_Ratio=0.11
[2024-05-21 15:38:11] [INFO]: ID=016, Type=nm-02, View=018, Raw_Frame=123, Now_Frames=122, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:11] [INFO]: ID=045, Type=nm-01, View=090, Raw_Frame=72, Now_Frames=67, Drop_Frames=5, Drop_Ratio=0.07
[2024-05-21 15:38:11] [INFO]: ID=040, Type=nm-01, View=108, Raw_Frame=82, Now_Frames=79, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:11] [INFO]: ID=002, Type=nm-02, View=090, Raw_Frame=63, Now_Frames=16, Drop_Frames=47, Drop_Ratio=0.75
[2024-05-21 15:38:11] [INFO]: ID=037, Type=nm-02, View=036, Raw_Frame=123, Now_Frames=105, Drop_Frames=18, Drop_Ratio=0.15
[2024-05-21 15:38:12] [INFO]: ID=028, Type=cl-02, View=018, Raw_Frame=146, Now_Frames=113, Drop_Frames=33, Drop_Ratio=0.23
[2024-05-21 15:38:13] [INFO]: ID=026, Type=nm-01, View=108, Raw_Frame=63, Now_Frames=62, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:13] [INFO]: ID=061, Type=nm-02, View=108, Raw_Frame=61, Now_Frames=56, Drop_Frames=5, Drop_Ratio=0.08
[2024-05-21 15:38:13] [INFO]: ID=066, Type=nm-02, View=072, Raw_Frame=57, Now_Frames=55, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 15:38:13] [INFO]: ID=058, Type=nm-02, View=144, Raw_Frame=74, Now_Frames=73, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:14] [INFO]: ID=045, Type=nm-01, View=108, Raw_Frame=83, Now_Frames=79, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 15:38:14] [INFO]: ID=024, Type=cl-02, View=072, Raw_Frame=81, Now_Frames=79, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:15] [INFO]: ID=079, Type=nm-04, View=036, Raw_Frame=80, Now_Frames=78, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:15] [INFO]: ID=013, Type=nm-01, View=054, Raw_Frame=101, Now_Frames=99, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:15] [INFO]: ID=041, Type=nm-03, View=018, Raw_Frame=96, Now_Frames=90, Drop_Frames=6, Drop_Ratio=0.06
[2024-05-21 15:38:15] [INFO]: ID=042, Type=nm-03, View=036, Raw_Frame=78, Now_Frames=77, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:16] [INFO]: qlf_index=[], qlf_ratio=[]
[2024-05-21 15:38:16] [INFO]: qlf_index=[], qlf_ratio=[]
[2024-05-21 15:38:16] [INFO]: ID=054, Type=nm-02, View=000, Raw_Frame=92, Now_Frames=62, Drop_Frames=30, Drop_Ratio=0.33
[2024-05-21 15:38:17] [INFO]: ID=065, Type=nm-01, View=054, Raw_Frame=103, Now_Frames=59, Drop_Frames=44, Drop_Ratio=0.43
[2024-05-21 15:38:17] [INFO]: ID=040, Type=nm-01, View=126, Raw_Frame=94, Now_Frames=91, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 15:38:17] [INFO]: ID=005, Type=nm-05, View=018, Raw_Frame=167, Now_Frames=166, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:17] [INFO]: ID=066, Type=nm-02, View=090, Raw_Frame=54, Now_Frames=50, Drop_Frames=4, Drop_Ratio=0.07
[2024-05-21 15:38:17] [INFO]: ID=033, Type=nm-01, View=054, Raw_Frame=95, Now_Frames=74, Drop_Frames=21, Drop_Ratio=0.22
[2024-05-21 15:38:17] [INFO]: ID=070, Type=nm-02, View=018, Raw_Frame=82, Now_Frames=76, Drop_Frames=6, Drop_Ratio=0.07
[2024-05-21 15:38:17] [INFO]: ID=051, Type=nm-02, View=000, Raw_Frame=159, Now_Frames=105, Drop_Frames=54, Drop_Ratio=0.34
[2024-05-21 15:38:17] [INFO]: ID=080, Type=nm-02, View=054, Raw_Frame=93, Now_Frames=92, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:18] [INFO]: ID=030, Type=nm-02, View=036, Raw_Frame=116, Now_Frames=115, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:18] [INFO]: ID=024, Type=cl-02, View=090, Raw_Frame=76, Now_Frames=74, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:18] [INFO]: ID=048, Type=nm-02, View=036, Raw_Frame=113, Now_Frames=55, Drop_Frames=58, Drop_Ratio=0.51
[2024-05-21 15:38:18] [INFO]: ID=014, Type=nm-01, View=144, Raw_Frame=81, Now_Frames=79, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:18] [INFO]: ID=045, Type=nm-01, View=126, Raw_Frame=90, Now_Frames=83, Drop_Frames=7, Drop_Ratio=0.08
[2024-05-21 15:38:18] [INFO]: ID=013, Type=nm-01, View=072, Raw_Frame=72, Now_Frames=71, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:18] [INFO]: ID=036, Type=nm-02, View=000, Raw_Frame=100, Now_Frames=57, Drop_Frames=43, Drop_Ratio=0.43
[2024-05-21 15:38:18] [INFO]: ID=061, Type=nm-02, View=126, Raw_Frame=79, Now_Frames=72, Drop_Frames=7, Drop_Ratio=0.09
[2024-05-21 15:38:19] [INFO]: ID=020, Type=nm-02, View=018, Raw_Frame=105, Now_Frames=87, Drop_Frames=18, Drop_Ratio=0.17
[2024-05-21 15:38:20] [INFO]: ID=006, Type=nm-03, View=036, Raw_Frame=156, Now_Frames=155, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:20] [INFO]: ID=055, Type=nm-02, View=036, Raw_Frame=95, Now_Frames=70, Drop_Frames=25, Drop_Ratio=0.26
[2024-05-21 15:38:20] [INFO]: ID=037, Type=nm-02, View=054, Raw_Frame=107, Now_Frames=78, Drop_Frames=29, Drop_Ratio=0.27
[2024-05-21 15:38:20] [INFO]: ID=079, Type=nm-04, View=054, Raw_Frame=84, Now_Frames=83, Drop_Frames=1, Drop_Ratio=0.01qlf_index=[21 71 68 69 70 67 66 65 57 63 52 53  0  5  4], qlf_ratio=[0.91537042 1.         1.         1.         1.         1.
[2024-05-21 15:38:20] [INFO]: 1.         1.         1.         1.         1.         1.
[2024-05-21 15:38:20] [INFO]: 1.         1.         1.        ]
[2024-05-21 15:38:20] [INFO]: ID=002, Type=nm-02, View=108, Raw_Frame=72, Now_Frames=15, Drop_Frames=57, Drop_Ratio=0.79
[2024-05-21 15:38:20] [INFO]: 
[2024-05-21 15:38:21] [INFO]: ID=031, Type=nm-01, View=126, Raw_Frame=75, Now_Frames=74, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:21] [INFO]: ID=033, Type=nm-01, View=072, Raw_Frame=65, Now_Frames=52, Drop_Frames=13, Drop_Ratio=0.20
[2024-05-21 15:38:21] [INFO]: ID=042, Type=nm-03, View=054, Raw_Frame=75, Now_Frames=73, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:22] [INFO]: ID=038, Type=nm-02, View=054, Raw_Frame=95, Now_Frames=94, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:22] [INFO]: ID=013, Type=nm-01, View=090, Raw_Frame=67, Now_Frames=65, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:22] [INFO]: ID=028, Type=cl-02, View=036, Raw_Frame=137, Now_Frames=123, Drop_Frames=14, Drop_Ratio=0.10
[2024-05-21 15:38:22] [INFO]: ID=054, Type=nm-02, View=018, Raw_Frame=104, Now_Frames=102, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:23] [INFO]: ID=006, Type=nm-03, View=054, Raw_Frame=75, Now_Frames=73, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:23] [INFO]: ID=066, Type=nm-02, View=108, Raw_Frame=57, Now_Frames=53, Drop_Frames=4, Drop_Ratio=0.07
[2024-05-21 15:38:23] [INFO]: ID=033, Type=nm-01, View=090, Raw_Frame=59, Now_Frames=52, Drop_Frames=7, Drop_Ratio=0.12
[2024-05-21 15:38:23] [INFO]: ID=070, Type=nm-02, View=036, Raw_Frame=90, Now_Frames=88, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:23] [INFO]: ID=041, Type=nm-03, View=036, Raw_Frame=89, Now_Frames=85, Drop_Frames=4, Drop_Ratio=0.04
[2024-05-21 15:38:23] [INFO]: ID=011, Type=nm-02, View=126, Raw_Frame=69, Now_Frames=68, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:23] [INFO]: ID=022, Type=nm-01, View=162, Raw_Frame=65, Now_Frames=61, Drop_Frames=4, Drop_Ratio=0.06
[2024-05-21 15:38:23] [INFO]: ID=006, Type=nm-03, View=072, Raw_Frame=52, Now_Frames=49, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 15:38:23] [INFO]: ID=061, Type=nm-02, View=144, Raw_Frame=83, Now_Frames=82, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:24] [INFO]: ID=010, Type=nm-02, View=054, Raw_Frame=117, Now_Frames=116, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:24] [INFO]: ID=076, Type=nm-03, View=054, Raw_Frame=86, Now_Frames=85, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:24] [INFO]: ID=012, Type=nm-01, View=144, Raw_Frame=101, Now_Frames=100, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:24] [INFO]: qlf_index=[48 54  3 19  4 69 68 59 67 61 62 60 65 66 64], qlf_ratio=[0.87575635 0.8758986  0.87796209 0.87804878 0.88008801 0.94140625
[2024-05-21 15:38:24] [INFO]: 1.         1.         1.         1.         1.         1.
[2024-05-21 15:38:24] [INFO]: 1.         1.         1.        ]
[2024-05-21 15:38:24] [INFO]: ID=065, Type=nm-01, View=072, Raw_Frame=70, Now_Frames=15, Drop_Frames=55, Drop_Ratio=0.79
[2024-05-21 15:38:25] [INFO]: ID=050, Type=nm-03, View=108, Raw_Frame=51, Now_Frames=50, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:25] [INFO]: ID=002, Type=nm-02, View=126, Raw_Frame=84, Now_Frames=39, Drop_Frames=45, Drop_Ratio=0.54
[2024-05-21 15:38:25] [INFO]: ID=021, Type=nm-02, View=054, Raw_Frame=96, Now_Frames=95, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:25] [INFO]: ID=079, Type=nm-04, View=072, Raw_Frame=62, Now_Frames=55, Drop_Frames=7, Drop_Ratio=0.11
[2024-05-21 15:38:25] [INFO]: ID=042, Type=nm-03, View=072, Raw_Frame=51, Now_Frames=50, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:25] [INFO]: ID=005, Type=nm-05, View=036, Raw_Frame=173, Now_Frames=172, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:25] [INFO]: ID=006, Type=nm-03, View=090, Raw_Frame=44, Now_Frames=41, Drop_Frames=3, Drop_Ratio=0.07
[2024-05-21 15:38:26] [INFO]: ID=045, Type=nm-01, View=144, Raw_Frame=91, Now_Frames=76, Drop_Frames=15, Drop_Ratio=0.16
[2024-05-21 15:38:26] [INFO]: ID=039, Type=nm-02, View=054, Raw_Frame=89, Now_Frames=88, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:26] [INFO]: ID=020, Type=nm-02, View=036, Raw_Frame=98, Now_Frames=83, Drop_Frames=15, Drop_Ratio=0.15
[2024-05-21 15:38:26] [INFO]: ID=038, Type=nm-02, View=072, Raw_Frame=69, Now_Frames=68, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:27] [INFO]: ID=055, Type=nm-02, View=054, Raw_Frame=90, Now_Frames=43, Drop_Frames=47, Drop_Ratio=0.52
[2024-05-21 15:38:27] [INFO]: ID=016, Type=nm-02, View=054, Raw_Frame=104, Now_Frames=103, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:27] [INFO]: ID=036, Type=nm-02, View=018, Raw_Frame=112, Now_Frames=93, Drop_Frames=19, Drop_Ratio=0.17
[2024-05-21 15:38:27] [INFO]: ID=033, Type=nm-01, View=108, Raw_Frame=68, Now_Frames=64, Drop_Frames=4, Drop_Ratio=0.06
[2024-05-21 15:38:27] [INFO]: ID=072, Type=nm-02, View=036, Raw_Frame=110, Now_Frames=107, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 15:38:27] [INFO]: ID=054, Type=nm-02, View=036, Raw_Frame=91, Now_Frames=59, Drop_Frames=32, Drop_Ratio=0.35
[2024-05-21 15:38:27] [INFO]: ID=013, Type=nm-01, View=108, Raw_Frame=69, Now_Frames=68, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:27] [INFO]: ID=037, Type=nm-02, View=072, Raw_Frame=63, Now_Frames=17, Drop_Frames=46, Drop_Ratio=0.73
[2024-05-21 15:38:27] [INFO]: ID=052, Type=nm-03, View=090, Raw_Frame=50, Now_Frames=48, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 15:38:27] [INFO]: ID=044, Type=nm-02, View=036, Raw_Frame=108, Now_Frames=105, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 15:38:28] [INFO]: ID=006, Type=nm-03, View=108, Raw_Frame=50, Now_Frames=46, Drop_Frames=4, Drop_Ratio=0.08
[2024-05-21 15:38:28] [INFO]: ID=061, Type=nm-02, View=162, Raw_Frame=82, Now_Frames=79, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:28] [INFO]: ID=064, Type=nm-03, View=054, Raw_Frame=79, Now_Frames=76, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:28] [INFO]: ID=021, Type=nm-02, View=072, Raw_Frame=61, Now_Frames=60, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:28] [INFO]: ID=041, Type=nm-03, View=054, Raw_Frame=71, Now_Frames=70, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:28] [INFO]: ID=079, Type=nm-04, View=090, Raw_Frame=55, Now_Frames=48, Drop_Frames=7, Drop_Ratio=0.13
[2024-05-21 15:38:28] [INFO]: ID=066, Type=nm-02, View=126, Raw_Frame=73, Now_Frames=72, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:28] [INFO]: ID=076, Type=nm-03, View=072, Raw_Frame=60, Now_Frames=59, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:29] [INFO]: ID=022, Type=nm-01, View=180, Raw_Frame=73, Now_Frames=70, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:29] [INFO]: ID=070, Type=nm-02, View=054, Raw_Frame=78, Now_Frames=66, Drop_Frames=12, Drop_Ratio=0.15
[2024-05-21 15:38:29] [INFO]: ID=048, Type=nm-02, View=054, Raw_Frame=101, Now_Frames=43, Drop_Frames=58, Drop_Ratio=0.57
[2024-05-21 15:38:29] [INFO]: ID=006, Type=nm-03, View=126, Raw_Frame=61, Now_Frames=60, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:29] [INFO]: ID=051, Type=nm-02, View=018, Raw_Frame=161, Now_Frames=141, Drop_Frames=20, Drop_Ratio=0.12
[2024-05-21 15:38:29] [INFO]: ID=010, Type=nm-02, View=072, Raw_Frame=79, Now_Frames=76, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 15:38:30] [INFO]: ID=016, Type=nm-02, View=072, Raw_Frame=65, Now_Frames=64, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:30] [INFO]: ID=028, Type=cl-02, View=054, Raw_Frame=108, Now_Frames=89, Drop_Frames=19, Drop_Ratio=0.18
[2024-05-21 15:38:30] [INFO]: ID=055, Type=nm-02, View=072, Raw_Frame=62, Now_Frames=15, Drop_Frames=47, Drop_Ratio=0.76
[2024-05-21 15:38:30] [INFO]: ID=045, Type=nm-01, View=162, Raw_Frame=94, Now_Frames=80, Drop_Frames=14, Drop_Ratio=0.15
[2024-05-21 15:38:30] [INFO]: ID=072, Type=nm-02, View=054, Raw_Frame=91, Now_Frames=86, Drop_Frames=5, Drop_Ratio=0.05
[2024-05-21 15:38:31] [INFO]: ID=013, Type=nm-01, View=126, Raw_Frame=81, Now_Frames=80, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:31] [INFO]: ID=037, Type=nm-02, View=090, Raw_Frame=66, Now_Frames=42, Drop_Frames=24, Drop_Ratio=0.36
[2024-05-21 15:38:31] [INFO]: ID=004, Type=nm-02, View=036, Raw_Frame=123, Now_Frames=122, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:31] [INFO]: ID=079, Type=nm-04, View=108, Raw_Frame=58, Now_Frames=49, Drop_Frames=9, Drop_Ratio=0.16
[2024-05-21 15:38:31] [INFO]: ID=038, Type=nm-02, View=090, Raw_Frame=64, Now_Frames=63, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:31] [INFO]: ID=005, Type=nm-05, View=054, Raw_Frame=101, Now_Frames=99, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:31] [INFO]: ID=018, Type=nm-04, View=018, Raw_Frame=87, Now_Frames=84, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 15:38:32] [INFO]: ID=076, Type=nm-03, View=090, Raw_Frame=58, Now_Frames=57, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:32] [INFO]: ID=039, Type=nm-02, View=072, Raw_Frame=71, Now_Frames=69, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:32] [INFO]: ID=064, Type=nm-03, View=072, Raw_Frame=56, Now_Frames=51, Drop_Frames=5, Drop_Ratio=0.09
[2024-05-21 15:38:32] [INFO]: ID=058, Type=nm-03, View=018, Raw_Frame=97, Now_Frames=93, Drop_Frames=4, Drop_Ratio=0.04
[2024-05-21 15:38:32] [INFO]: ID=065, Type=nm-01, View=090, Raw_Frame=62, Now_Frames=20, Drop_Frames=42, Drop_Ratio=0.68
[2024-05-21 15:38:33] [INFO]: ID=002, Type=nm-02, View=144, Raw_Frame=86, Now_Frames=64, Drop_Frames=22, Drop_Ratio=0.26
[2024-05-21 15:38:33] [INFO]: ID=064, Type=nm-03, View=090, Raw_Frame=53, Now_Frames=48, Drop_Frames=5, Drop_Ratio=0.09
[2024-05-21 15:38:33] [INFO]: ID=033, Type=nm-01, View=126, Raw_Frame=77, Now_Frames=67, Drop_Frames=10, Drop_Ratio=0.13
[2024-05-21 15:38:33] [INFO]: ID=044, Type=nm-02, View=054, Raw_Frame=103, Now_Frames=98, Drop_Frames=5, Drop_Ratio=0.05
[2024-05-21 15:38:33] [INFO]: ID=015, Type=nm-02, View=036, Raw_Frame=91, Now_Frames=88, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 15:38:33] [INFO]: ID=010, Type=nm-02, View=090, Raw_Frame=73, Now_Frames=71, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:33] [INFO]: ID=006, Type=nm-03, View=144, Raw_Frame=62, Now_Frames=61, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:33] [INFO]: ID=070, Type=nm-02, View=072, Raw_Frame=64, Now_Frames=30, Drop_Frames=34, Drop_Ratio=0.53
[2024-05-21 15:38:34] [INFO]: ID=054, Type=nm-02, View=054, Raw_Frame=93, Now_Frames=49, Drop_Frames=44, Drop_Ratio=0.47
[2024-05-21 15:38:34] [INFO]: ID=076, Type=nm-03, View=108, Raw_Frame=52, Now_Frames=50, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 15:38:34] [INFO]: ID=020, Type=nm-02, View=054, Raw_Frame=81, Now_Frames=66, Drop_Frames=15, Drop_Ratio=0.19
[2024-05-21 15:38:34] [INFO]: ID=037, Type=nm-02, View=108, Raw_Frame=70, Now_Frames=38, Drop_Frames=32, Drop_Ratio=0.46
[2024-05-21 15:38:34] [INFO]: ID=042, Type=nm-03, View=126, Raw_Frame=76, Now_Frames=75, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:34] [INFO]: ID=076, Type=nm-03, View=126, Raw_Frame=69, Now_Frames=68, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:35] [INFO]: ID=079, Type=nm-04, View=126, Raw_Frame=77, Now_Frames=65, Drop_Frames=12, Drop_Ratio=0.16
[2024-05-21 15:38:35] [INFO]: ID=074, Type=nm-03, View=108, Raw_Frame=74, Now_Frames=73, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:35] [INFO]: ID=039, Type=nm-02, View=090, Raw_Frame=64, Now_Frames=62, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:35] [INFO]: ID=018, Type=nm-04, View=036, Raw_Frame=86, Now_Frames=85, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:35] [INFO]: qlf_index=[18 28 19 10 22  0  2  1  4  3 62 61 58 56 57], qlf_ratio=[0.87258687 0.87389287 0.87414966 0.87686759 0.88782816 1.
[2024-05-21 15:38:35] [INFO]: 1.         1.         1.         1.         1.         1.
[2024-05-21 15:38:35] [INFO]: 1.         1.         1.        ]
[2024-05-21 15:38:35] [INFO]: ID=048, Type=nm-02, View=072, Raw_Frame=64, Now_Frames=15, Drop_Frames=49, Drop_Ratio=0.77
[2024-05-21 15:38:35] [INFO]: ID=022, Type=nm-02, View=000, Raw_Frame=102, Now_Frames=85, Drop_Frames=17, Drop_Ratio=0.17
[2024-05-21 15:38:36] [INFO]: ID=058, Type=nm-03, View=036, Raw_Frame=92, Now_Frames=90, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 15:38:36] [INFO]: ID=044, Type=nm-02, View=072, Raw_Frame=67, Now_Frames=61, Drop_Frames=6, Drop_Ratio=0.09
[2024-05-21 15:38:36] [INFO]: ID=065, Type=nm-01, View=108, Raw_Frame=66, Now_Frames=44, Drop_Frames=22, Drop_Ratio=0.33
[2024-05-21 15:38:36] [INFO]: ID=028, Type=cl-02, View=072, Raw_Frame=77, Now_Frames=38, Drop_Frames=39, Drop_Ratio=0.51
[2024-05-21 15:38:37] [INFO]: ID=020, Type=nm-02, View=072, Raw_Frame=55, Now_Frames=50, Drop_Frames=5, Drop_Ratio=0.09
[2024-05-21 15:38:37] [INFO]: ID=010, Type=nm-02, View=108, Raw_Frame=70, Now_Frames=69, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:37] [INFO]: ID=055, Type=nm-02, View=090, Raw_Frame=61, Now_Frames=29, Drop_Frames=32, Drop_Ratio=0.52
[2024-05-21 15:38:37] [INFO]: ID=036, Type=nm-02, View=036, Raw_Frame=109, Now_Frames=64, Drop_Frames=45, Drop_Ratio=0.41
[2024-05-21 15:38:37] [INFO]: ID=006, Type=nm-03, View=162, Raw_Frame=67, Now_Frames=65, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 15:38:37] [INFO]: ID=064, Type=nm-03, View=108, Raw_Frame=57, Now_Frames=41, Drop_Frames=16, Drop_Ratio=0.28
[2024-05-21 15:38:37] [INFO]: ID=016, Type=nm-02, View=108, Raw_Frame=64, Now_Frames=63, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 15:38:38] [INFO]: ID=002, Type=nm-02, View=162, Raw_Frame=85, Now_Frames=60, Drop_Frames=25, Drop_Ratio=0.29
[2024-05-21 15:38:38] [INFO]: ID=044, Type=nm-02, View=090, Raw_Frame=64, Now_Frames=55, Drop_Frames=9, Drop_Ratio=0.14
[2024-05-21 15:38:39] [INFO]: ID=073, Type=nm-03, View=054, Raw_Frame=71, Now_Frames=70, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 15:38:39] [INFO]: ID=051, Type=nm-02, View=036, Raw_Frame=149, Now_Frames=106, Drop_Frames=43, Drop_Ratio=0.29
[2024-05-21 15:38:39] [INFO]: ID=048, Type=nm-02, View=090, Raw_Frame=60, Now_Frames=21, Drop_Frames=39, Drop_Ratio=0.65
[2024-05-21 15:38:39] [INFO]: ID=033, Type=nm-01, View=144, Raw_Frame=83, Now_Frames=49, Drop_Frames=34, Drop_Ratio=0.41
[2024-05-21 15:38:40] [INFO]: qlf_index=[39 23 45 24 52 51 40 46  5  7 50 47 49 48  6], qlf_ratio=[0.9011356  0.90178803 0.90186777 0.90274117 0.90411437 0.90681594
[2024-05-21 15:38:40] [INFO]: 0.90699433 0.90880858 0.90925995 0.90951932 0.91169306 0.91384951
